Subject,LRT,RRT,RTMax,Lacc,Racc,Bacc,PrevAcc,Block,SubTrial,Lstim,Rstim,Stim1,Stim2,S-Chord,CResp1,CResp2,Resp1,Resp2,R-Chord,RewardType,AfterRew,Rmapping,Trial 1,BadTime,Repeat,Async,ChordType,Useable,RewMag
8,1035,1377,1377,1,1,1,1,10,12,Face3.jpg,Face5.jpg,3,5,35,e,u,3,5,35,W, ,2,0,0,0,0,SI,1,0
8,1506,1720,1720,1,0,0,1,10,13,Face4.jpg,Face6.jpg,4,6,46,r,i,4,6,46,W, ,2,0,0,0,0,SI,0,0
8,943,1061,1061,1,1,1,0,10,14,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W, ,2,0,0,0,0,M,0,0
8,1318,1804,1804,0,1,0,1,10,15,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W, ,2,0,0,0,0,M,0,0
8,1417,1519,1519,1,1,1,0,11,1,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W, ,2,1,0,0,0,M,0,0
8,944,1158,1158,1,1,1,1,11,2,Face1.jpg,Face7.jpg,1,7,17,q,o,1,7,17,W, ,2,0,0,0,0,SI,1,0
8,903,1037,1037,1,1,1,1,11,3,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R, ,2,0,0,0,0,SC,1,0
8,910,1284,1284,1,1,1,1,11,4,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,R,1,2,0,0,0,0,SC,1,0
8,1285,1419,1419,1,1,1,1,11,5,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R,1,2,0,0,0,0,SI,1,0
8,1532,1666,1666,1,0,0,1,11,6,Face2.jpg,Face8.jpg,2,8,28,w,p,2,8,28,W,1,2,0,0,0,0,SI,0,0
8,1337,1439,1439,1,1,1,0,11,7,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W, ,2,0,0,0,0,M,0,0
8,848,1030,1030,1,1,1,1,11,8,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U, ,2,0,0,0,0,SC,1,0
8,1175,1357,1357,1,1,1,1,11,9,Face2.jpg,Face8.jpg,2,8,28,w,p,2,8,28,W,0,2,0,0,0,0,SI,1,0
8,1182,1284,1284,1,1,1,1,11,10,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,U, ,2,0,0,0,0,SC,1,0
8,773,1035,1035,1,1,1,1,11,11,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W,0,2,0,0,0,0,M,1,0
8,1116,1250,1250,1,1,1,1,11,12,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W, ,2,0,0,0,0,M,1,0
8,898,1241,1241,1,1,1,1,11,13,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R, ,2,0,0,0,0,SI,1,0
8,921,1120,1120,1,1,1,1,11,14,Face4.jpg,Face6.jpg,4,6,46,r,i,4,6,46,W,1,2,0,0,0,0,SI,1,0
8,961,1479,1479,0,1,0,1,11,15,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,U, ,2,0,0,0,0,SC,0,0
8,1728,1814,1814,0,1,0,0,12,1,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R,0,2,1,0,0,1,SI,0,0
8,1053,1171,1171,1,1,1,0,12,2,Face1.jpg,Face8.jpg,1,8,18,q,p,1,8,18,W,1,2,0,0,0,0,M,0,0
8,980,1146,1146,1,1,1,1,12,3,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R, ,2,0,0,0,0,SC,1,0
8,907,1473,1473,1,1,1,1,12,4,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,U,1,2,0,0,0,0,SI,1,0
8,850,1032,1032,1,1,1,1,12,5,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,0,2,0,0,0,0,SC,1,0
8,985,1103,1103,1,1,1,1,12,6,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,1,2,0,0,1,0,SC,0,0
8,1488,1590,1590,1,1,1,1,12,7,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,U,1,2,0,0,0,0,SI,1,0
8,999,1069,1069,1,1,1,1,12,8,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,0,2,0,0,0,1,SC,1,0
8,942,980,980,1,1,1,1,12,9,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,1,2,0,0,1,1,SC,0,0
8,1125,1227,1227,1,1,1,1,12,10,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,U,1,2,0,0,0,0,SC,1,0
8,812,898,898,1,1,1,1,12,11,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,R,0,2,0,0,0,1,SI,1,0
8,1267,1401,1401,1,1,1,1,12,12,Face2.jpg,Face7.jpg,2,7,27,w,o,2,7,27,W,1,2,0,0,0,0,M,1,0
8,970,1088,1088,1,1,1,1,12,13,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U, ,2,0,0,0,0,SC,1,0
8,1345,1447,1447,1,1,1,1,12,14,Face2.jpg,Face7.jpg,2,7,27,w,o,2,7,27,W,0,2,0,0,0,0,M,1,0
8,855,990,990,1,1,1,1,12,15,Face2.jpg,Face8.jpg,2,8,28,w,p,2,8,28,W, ,2,0,0,0,0,SI,1,0
8,1337,1439,1439,1,1,1,1,13,1,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U, ,2,1,0,0,0,SI,0,0
8,1088,40,1088,1,0,0,1,13,2,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W,0,2,0,1,0,0,M,0,0
8,1547,1667,1667,1,1,1,0,13,3,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U, ,2,0,0,0,0,SI,0,0
8,1282,1561,1561,1,1,1,1,13,4,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W,0,2,0,0,0,0,M,1,0
8,761,1151,1151,1,1,1,1,13,5,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,R, ,2,0,0,0,0,SI,1,0
8,960,1351,1351,1,1,1,1,13,6,Face2.jpg,Face7.jpg,2,7,27,w,o,2,7,27,W,1,2,0,0,0,0,M,1,0
8,919,1117,1117,1,1,1,1,13,7,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,U, ,2,0,0,0,0,SC,1,0
8,862,1220,1220,1,1,1,1,13,8,Face1.jpg,Face8.jpg,1,8,18,q,p,1,8,18,W,0,2,0,0,0,0,M,1,0
8,949,1083,1083,1,1,1,1,13,9,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R, ,2,0,0,0,0,SC,1,0
8,828,1778,1778,1,1,1,1,13,10,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W,1,2,0,0,0,0,M,1,0
8,1011,1225,1225,1,1,1,1,13,11,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U, ,2,0,0,0,0,SI,1,0
8,842,1248,1248,1,1,1,1,13,12,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U,0,2,0,0,0,0,SC,1,0
8,913,1031,1031,1,1,1,1,13,13,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U,0,2,0,0,1,0,SC,0,0
8,1256,1438,1438,1,1,1,1,13,14,Face1.jpg,Face7.jpg,1,7,17,q,o,1,7,17,W,0,2,0,0,0,0,SI,1,0
8,863,1013,1013,1,1,1,1,13,15,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U, ,2,0,0,0,0,SC,1,0
8,1496,1822,1822,1,1,1,1,14,1,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U,0,2,1,0,0,0,SI,0,0
8,767,997,997,1,1,1,1,14,2,Face1.jpg,Face7.jpg,1,7,17,q,o,1,7,17,W,0,2,0,0,0,0,SI,1,0
8,806,1100,1100,1,1,1,1,14,3,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,U, ,2,0,0,0,0,SI,1,0
8,925,1155,1155,1,1,1,1,14,4,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U,0,2,0,0,0,0,SI,1,0
8,836,1002,1002,1,0,0,1,14,5,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,R,0,2,0,0,0,0,SI,0,0
8,1329,40,1329,0,0,0,0,14,6,Face3.jpg,Face5.jpg,3,5,35,e,u,3,5,35,W,1,2,0,1,0,0,SI,0,0
8,1534,1764,1764,1,1,1,0,14,7,Face3.jpg,Face5.jpg,3,5,35,e,u,3,5,35,W, ,2,0,0,1,0,SI,0,0
8,869,1355,1355,1,1,1,1,14,8,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R, ,2,0,0,0,0,SC,1,0
8,860,1106,1106,1,1,1,1,14,9,Face3.jpg,Face5.jpg,3,5,35,e,u,3,5,35,W,1,2,0,0,0,0,SI,1,0
8,1091,1273,1273,1,1,1,1,14,10,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W, ,2,0,0,0,0,M,1,0
8,1674,40,1674,1,0,0,1,14,11,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,R, ,2,0,1,0,0,SC,0,0
8,1238,1340,1340,1,1,1,0,14,12,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,1,2,0,0,0,0,SC,0,0
8,1597,1923,1923,1,1,1,1,14,13,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R,1,2,0,0,0,0,SI,1,0
8,708,954,954,1,1,1,1,14,14,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R,1,2,0,0,1,0,SI,0,0
8,1211,1601,1601,1,1,1,1,14,15,Face2.jpg,Face8.jpg,2,8,28,w,p,2,8,28,W,1,2,0,0,0,0,SI,1,0
8,1739,40,1739,1,0,0,1,15,1,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U, ,2,1,1,0,0,SC,0,0
8,1288,1742,1742,0,1,0,0,15,2,Face4.jpg,Face6.jpg,4,6,46,r,i,4,6,46,W,0,2,0,0,0,0,SI,0,0
8,997,1131,1131,1,1,1,0,15,3,Face4.jpg,Face5.jpg,4,5,45,r,u,4,5,45,W, ,2,0,0,0,0,M,0,0
8,1099,1410,1410,1,1,1,1,15,4,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,U, ,2,0,0,0,0,SI,1,0
8,770,1160,1160,1,1,1,1,15,5,Face1.jpg,Face8.jpg,1,8,18,q,p,1,8,18,W,0,2,0,0,0,0,M,1,0
8,969,1247,1247,1,1,1,1,15,6,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,R, ,2,0,0,0,0,SI,1,0
8,736,1222,1222,1,0,0,1,15,7,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,1,2,0,0,0,0,SC,0,0
8,1469,1779,1779,1,1,1,0,15,8,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W,1,2,0,0,0,0,M,0,0
8,868,1130,1130,1,1,1,1,15,9,Face3.jpg,Face6.jpg,3,6,36,e,i,3,6,36,W, ,2,0,0,1,0,M,0,0
8,795,913,913,1,1,1,1,15,10,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U, ,2,0,0,0,0,SC,1,0
8,738,1016,1016,1,1,1,1,15,11,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,R,0,2,0,0,0,0,SI,1,0
8,1224,1822,1822,1,1,1,1,15,12,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,R,1,2,0,0,0,0,SC,1,0
8,863,1381,1381,1,1,1,1,15,13,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U,1,2,0,0,0,0,SC,1,0
8,758,892,892,1,1,1,1,15,14,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,U,0,2,0,0,1,0,SC,0,0
8,1421,1619,1619,1,1,1,1,15,15,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,U,0,2,0,0,0,0,SI,1,0
9,0,627,627,0,0,0,1,1,1,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,1,1,0,0,SC,0,140
9,937,927,937,0,0,0,0,1,2,Face3.jpg,Face6.jpg,3,6,36,r,u,4,5,45,W,0,2,0,0,0,1,M,0,120
9,3151,40,3151,1,0,0,0,1,3,Face3.jpg,Face6.jpg,3,6,36,r,u,4,5,45,W, ,2,0,1,1,0,M,0,80
9,1574,1579,1579,0,1,0,0,1,4,Face4.jpg,Face6.jpg,4,6,46,e,u,3,5,35,W, ,2,0,0,0,1,SI,0,200
9,5321,40,5321,1,0,0,0,1,5,Face1.jpg,Face8.jpg,1,8,18,w,o,2,7,27,W, ,2,0,1,0,0,M,0,170
9,3486,40,3486,1,0,0,0,1,6,Face1.jpg,Face8.jpg,1,8,18,w,o,2,7,27,W, ,2,0,1,1,0,M,0,120
9,2570,2560,2570,1,1,1,0,1,7,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R, ,2,0,1,0,1,SC,0,60
9,3348,40,3348,1,0,0,1,1,8,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,1,2,0,1,0,0,SI,0,60
9,1698,1704,1704,1,1,1,0,1,9,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W,0,2,0,0,0,1,M,0,170
9,2251,2257,2257,1,1,1,1,1,10,Face1.jpg,Face7.jpg,1,7,17,w,p,2,8,28,W, ,2,0,1,0,1,SI,0,150
9,2421,2411,2421,1,1,1,1,1,11,Face4.jpg,Face5.jpg,4,5,45,e,i,3,6,36,W, ,2,0,1,0,1,M,0,80
9,1885,1860,1885,1,1,1,1,1,12,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R, ,2,0,0,0,1,SC,1,130
9,1463,1469,1469,1,1,1,1,1,13,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W,1,2,0,0,0,1,M,1,180
9,2176,2166,2176,1,1,1,1,1,14,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U, ,2,0,1,0,1,SI,0,100
9,2586,2592,2592,1,1,1,1,1,15,Face4.jpg,Face5.jpg,4,5,45,e,i,3,6,36,W,0,2,0,1,0,1,M,0,100
9,2547,2537,2547,1,1,1,1,1,16,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R, ,2,0,1,0,1,SI,0,190
9,1855,1843,1855,1,1,1,1,1,17,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,1,2,0,0,0,1,SC,1,150
9,1558,1564,1564,1,1,1,1,1,18,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,1,2,0,0,0,1,SC,1,80
9,2706,2694,2706,0,1,0,1,1,19,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,0,2,0,1,0,1,SI,0,200
9,1283,1271,1283,1,1,1,0,1,20,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W,1,2,0,0,0,1,M,0,50
9,2587,2579,2587,1,1,1,1,1,21,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U, ,2,0,1,0,1,SC,0,70
9,1876,1866,1876,1,1,1,1,1,22,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,0,2,0,0,1,1,SC,0,100
9,1822,1814,1822,1,1,1,1,1,23,Face3.jpg,Face5.jpg,3,5,35,r,i,4,6,46,W,0,2,0,0,0,1,SI,1,60
9,1623,1613,1623,1,1,1,1,1,24,Face3.jpg,Face5.jpg,3,5,35,r,i,4,6,46,W, ,2,0,0,1,1,SI,0,130
9,2193,2183,2193,1,1,1,1,1,25,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R, ,2,0,1,0,1,SI,0,60
9,2137,2159,2159,1,1,1,1,1,26,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,1,2,0,1,0,1,SC,0,90
9,1843,1849,1849,1,1,1,1,1,27,Face1.jpg,Face7.jpg,1,7,17,w,p,2,8,28,W,0,2,0,0,0,1,SI,1,170
9,2204,2194,2204,1,1,1,1,1,28,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U, ,2,0,1,0,1,SC,0,60
9,2982,2988,2988,1,1,1,1,1,29,Face2.jpg,Face8.jpg,2,8,28,q,o,1,7,17,W,0,2,0,1,0,1,SI,0,60
9,1296,1286,1296,1,1,1,1,1,30,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W, ,2,0,0,0,1,M,1,120
9,1225,1215,1225,1,1,1,1,1,31,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W, ,2,0,0,1,1,M,0,190
9,1107,1097,1107,1,1,1,1,1,32,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W, ,2,0,0,1,1,M,0,110
9,1484,1474,1484,1,1,1,1,1,33,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U, ,2,0,0,0,1,SI,1,180
9,1462,1468,1468,1,1,1,1,1,34,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,0,0,1,SC,1,100
9,2063,2069,2069,1,1,1,1,1,35,Face2.jpg,Face8.jpg,2,8,28,q,o,1,7,17,W,0,2,0,1,0,1,SI,0,60
9,2393,2367,2393,1,1,1,1,1,36,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U, ,2,0,1,0,1,SI,0,80
9,1378,1368,1378,1,1,1,1,1,37,Face2.jpg,Face7.jpg,2,7,27,q,p,1,8,18,W,0,2,0,0,0,1,M,1,200
9,1308,1314,1314,1,1,1,1,1,38,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R, ,2,0,0,0,1,SC,1,50
9,1447,1434,1447,1,1,1,1,1,39,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,1,2,0,0,1,1,SC,0,80
9,1790,1796,1796,1,1,1,1,1,40,Face2.jpg,Face8.jpg,2,8,28,q,o,1,7,17,W,1,2,0,0,0,1,SI,1,140
9,1880,1870,1880,1,1,1,1,1,41,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R, ,2,0,0,0,1,SC,1,130
9,2257,2263,2263,1,1,1,1,1,42,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,1,2,0,1,0,1,SC,0,100
9,1403,1409,1409,1,1,1,1,1,43,Face3.jpg,Face6.jpg,3,6,36,r,u,4,5,45,W,1,2,0,0,0,1,M,1,180
9,1316,1338,1338,1,1,1,1,1,44,Face1.jpg,Face7.jpg,1,7,17,w,p,2,8,28,W, ,2,0,0,0,1,SI,1,140
9,2094,2100,2100,1,1,1,1,1,45,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U, ,2,0,1,0,1,SI,0,110
9,2791,2781,2791,1,1,1,1,1,46,Face4.jpg,Face5.jpg,4,5,45,e,i,3,6,36,W,0,2,0,1,0,1,M,0,90
9,1537,1529,1537,1,1,1,1,1,47,Face4.jpg,Face6.jpg,4,6,46,e,u,3,5,35,W, ,2,0,0,0,1,SI,1,150
9,1642,1680,1680,1,1,1,1,1,48,Face1.jpg,Face7.jpg,1,7,17,w,p,2,8,28,W, ,2,0,0,0,1,SI,1,160
9,2260,2266,2266,1,1,1,1,1,49,Face3.jpg,Face5.jpg,3,5,35,r,i,4,6,46,W, ,2,0,1,0,1,SI,0,100
9,2061,2035,2061,1,1,1,1,1,50,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R, ,2,0,1,0,1,SC,0,170
9,2494,40,2494,1,0,0,1,2,1,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,1,2,1,1,0,0,SI,0,170
9,1635,1641,1641,1,1,1,0,2,2,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,1,2,0,0,0,1,SC,0,0
9,2821,40,2821,0,0,0,1,2,3,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,1,0,0,SC,0,0
9,1355,1361,1361,1,1,1,0,2,4,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,0,2,0,0,0,1,SC,0,0
9,2077,40,2077,1,0,0,1,2,5,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,0,2,0,1,0,0,SI,0,160
9,1202,1192,1202,1,1,1,0,2,6,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,1,2,0,0,0,1,SC,0,0
9,1396,1402,1402,1,1,1,1,2,7,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,0,2,0,0,0,1,SI,1,140
9,934,940,940,1,0,0,1,2,8,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,1,2,0,0,0,1,SC,0,0
9,1179,1169,1179,1,1,1,0,2,9,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,0,2,0,0,0,1,SI,0,90
9,2685,40,2685,1,0,0,1,2,10,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,1,2,0,1,0,0,SI,0,0
9,2113,40,2113,1,0,0,0,2,11,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,1,0,0,SC,0,0
9,1319,1293,1319,1,1,1,0,2,12,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,0,2,0,0,0,1,SI,0,0
9,1689,1631,1689,1,1,1,1,2,13,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,0,2,0,0,0,1,SI,1,0
9,1163,1153,1163,1,1,1,1,2,14,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,0,2,0,0,0,1,SI,1,170
9,1133,1123,1133,1,1,1,1,2,15,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,1,2,0,0,0,1,SI,1,0
9,1663,1669,1669,1,1,1,1,2,16,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,0,2,0,0,0,1,SI,1,150
9,2000,1990,2000,1,1,1,1,2,17,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,1,2,0,0,0,1,SI,1,0
9,1490,1480,1490,1,0,0,1,2,18,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,0,2,0,0,0,1,SC,0,60
9,1608,1598,1608,1,0,0,0,2,19,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,1,2,0,0,0,1,SC,0,0
9,1965,1923,1965,1,1,1,0,2,20,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,0,2,0,0,0,1,SC,0,60
9,1215,1207,1215,1,1,1,1,2,21,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,1,2,0,0,0,1,SI,1,190
9,1617,1623,1623,1,1,1,1,2,22,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,1,2,0,0,0,1,SI,1,50
9,1507,1497,1507,1,1,1,1,2,23,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,1,2,0,0,0,1,SC,1,180
9,1653,1595,1653,1,1,1,1,2,24,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,1,2,0,0,0,1,SC,1,160
9,1337,1325,1337,1,1,1,1,2,25,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,1,2,0,0,0,1,SC,1,160
9,1049,1871,1871,1,0,0,1,2,26,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,1,2,0,0,0,0,SC,0,0
9,1438,1443,1443,1,1,1,0,2,27,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,0,0,1,SC,0,0
9,1791,1829,1829,0,1,0,1,2,28,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,0,2,0,0,0,1,SI,0,190
9,1236,1226,1236,1,1,1,0,2,29,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,1,2,0,0,0,1,SC,0,0
9,1846,1916,1916,1,1,1,1,2,30,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,0,2,0,0,0,1,SC,1,110
9,1176,1182,1182,1,1,1,1,2,31,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,1,2,0,0,0,1,SC,1,0
9,1786,1778,1786,1,1,1,1,2,32,Face1.jpg,Face5.jpg,1,5,15,w,i,2,6,26,R,0,2,0,0,0,1,SC,1,130
9,1324,1314,1324,1,1,1,1,2,33,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,1,2,0,0,0,1,SI,1,120
9,1294,1286,1294,1,1,1,1,2,34,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,1,2,0,0,0,1,SI,1,0
9,1904,1878,1904,1,0,0,1,2,35,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,0,2,0,0,0,1,SC,0,0
9,1189,1195,1195,1,1,1,0,2,36,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,0,0,1,SC,0,0
9,1303,1293,1303,1,1,1,1,2,37,Face4.jpg,Face7.jpg,4,7,47,e,p,3,8,38,R,0,2,0,0,0,1,SI,1,80
9,1353,1343,1353,1,1,1,1,2,38,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,1,2,0,0,0,1,SI,1,100
9,1435,1425,1435,1,1,1,1,2,39,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,1,2,0,0,0,1,SC,1,60
9,1693,1843,1843,1,0,0,1,2,40,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,1,2,0,0,0,0,SI,0,100
9,1939,1945,1945,1,1,1,0,2,41,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,1,2,0,0,0,1,SI,0,0
9,1444,1418,1444,1,1,1,1,2,42,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,0,2,0,0,0,1,SI,1,0
9,2694,40,2694,1,0,0,1,2,43,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,0,2,0,1,0,0,SC,0,0
9,1371,1361,1371,1,1,1,0,2,44,Face3.jpg,Face8.jpg,3,8,38,r,o,4,7,47,R,0,2,0,0,0,1,SI,0,60
9,1218,1208,1218,1,1,1,1,3,1,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,1,2,1,0,0,1,SC,0,0
9,2116,40,2116,1,0,0,1,3,2,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,0,2,0,1,0,0,SI,0,0
9,1305,1295,1305,1,1,1,0,3,3,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,0,0,1,SC,0,0
9,1262,1249,1262,1,1,1,1,3,4,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,0,2,0,0,0,1,SC,1,70
9,1821,40,1821,1,0,0,1,3,5,Face1.jpg,Face6.jpg,1,6,16,w,u,2,5,25,U,1,2,0,1,0,0,SI,0,0
9,1602,1560,1602,1,1,1,0,3,6,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,0,2,0,0,0,1,SI,0,0
9,1380,1372,1380,1,1,1,1,3,7,Face4.jpg,Face8.jpg,4,8,48,e,o,3,7,37,U,0,2,0,0,0,1,SC,1,0
9,1622,1596,1622,1,1,1,1,3,8,Face2.jpg,Face5.jpg,2,5,25,q,i,1,6,16,U,0,2,0,0,0,1,SI,1,0
9,2328,40,2328,1,0,0,1,3,9,Face3.jpg,Face7.jpg,3,7,37,r,p,4,8,48,U,0,2,0,1,0,0,SC,0,0
9,1741,1715,1741,1,1,1,0,3,10,Face2.jpg,Face6.jpg,2,6,26,q,u,1,5,15,R,0,2,0,0,0,1,SC,0,160
